dataset,split,id,text,hard_label,soft_label_0,soft_label_1,annotator,annotator_label,num_annotations
ConvAbuse,train,5,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""No"", ""agent"": ""What city will you be flying from?"", ""user"": ""Bangalore""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,5,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""No"", ""agent"": ""What city will you be flying from?"", ""user"": ""Bangalore""}",0,1.0,0.0,Ann2,1,3
ConvAbuse,train,5,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""No"", ""agent"": ""What city will you be flying from?"", ""user"": ""Bangalore""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,6,"{""prev_agent"": ""Does it please you to believe I am being a bit fucking useless?"", ""prev_user"": ""yeah it makes me fucking ecstatic"", ""agent"": ""Can you elaborate on that?"", ""user"": ""why?""}",0,1.0,0.0,Ann4,1,3
ConvAbuse,train,6,"{""prev_agent"": ""Does it please you to believe I am being a bit fucking useless?"", ""prev_user"": ""yeah it makes me fucking ecstatic"", ""agent"": ""Can you elaborate on that?"", ""user"": ""why?""}",0,1.0,0.0,Ann6,1,3
ConvAbuse,train,6,"{""prev_agent"": ""Does it please you to believe I am being a bit fucking useless?"", ""prev_user"": ""yeah it makes me fucking ecstatic"", ""agent"": ""Can you elaborate on that?"", ""user"": ""why?""}",0,1.0,0.0,Ann8,1,3
ConvAbuse,train,7,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""I want to cum"", ""agent"": ""Why do you want to cum?"", ""user"": ""It feels good""}",0,0.667,0.333,Ann2,1,3
ConvAbuse,train,7,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""I want to cum"", ""agent"": ""Why do you want to cum?"", ""user"": ""It feels good""}",0,0.667,0.333,Ann5,-1,3
ConvAbuse,train,7,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""I want to cum"", ""agent"": ""Why do you want to cum?"", ""user"": ""It feels good""}",0,0.667,0.333,Ann7,1,3
ConvAbuse,train,8,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""offsts"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""islamabad""}",0,1.0,0.0,Ann2,1,3
ConvAbuse,train,8,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""offsts"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""islamabad""}",0,1.0,0.0,Ann5,1,3
ConvAbuse,train,8,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""offsts"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""islamabad""}",0,1.0,0.0,Ann6,1,3
ConvAbuse,train,9,"{""prev_agent"": ""Have you tried?"", ""prev_user"": ""yes."", ""agent"": ""You are sure?"", ""user"": ""boy""}",0,1.0,0.0,Ann1,1,4
ConvAbuse,train,9,"{""prev_agent"": ""Have you tried?"", ""prev_user"": ""yes."", ""agent"": ""You are sure?"", ""user"": ""boy""}",0,1.0,0.0,Ann4,1,4
ConvAbuse,train,9,"{""prev_agent"": ""Have you tried?"", ""prev_user"": ""yes."", ""agent"": ""You are sure?"", ""user"": ""boy""}",0,1.0,0.0,Ann5,0,4
ConvAbuse,train,9,"{""prev_agent"": ""Have you tried?"", ""prev_user"": ""yes."", ""agent"": ""You are sure?"", ""user"": ""boy""}",0,1.0,0.0,Ann8,1,4
ConvAbuse,train,10,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""do you know Eminem?"", ""agent"": ""Does that question interest you?"", ""user"": ""i want to know some question about you ?""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,10,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""do you know Eminem?"", ""agent"": ""Does that question interest you?"", ""user"": ""i want to know some question about you ?""}",0,1.0,0.0,Ann4,1,3
ConvAbuse,train,10,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""do you know Eminem?"", ""agent"": ""Does that question interest you?"", ""user"": ""i want to know some question about you ?""}",0,1.0,0.0,Ann5,1,3
ConvAbuse,train,11,"{""prev_agent"": ""Please go on."", ""prev_user"": ""hello"", ""agent"": ""How do you do. Please state your problem."", ""user"": ""fsa""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,11,"{""prev_agent"": ""Please go on."", ""prev_user"": ""hello"", ""agent"": ""How do you do. Please state your problem."", ""user"": ""fsa""}",0,1.0,0.0,Ann4,1,3
ConvAbuse,train,11,"{""prev_agent"": ""Please go on."", ""prev_user"": ""hello"", ""agent"": ""How do you do. Please state your problem."", ""user"": ""fsa""}",0,1.0,0.0,Ann5,0,3
ConvAbuse,train,12,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""maybe"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""ok""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,12,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""maybe"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""ok""}",0,1.0,0.0,Ann2,1,3
ConvAbuse,train,12,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""maybe"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""ok""}",0,1.0,0.0,Ann7,1,3
ConvAbuse,train,13,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what the fuck are you"", ""agent"": ""Does that question interest you?"", ""user"": ""sama quistion""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,13,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what the fuck are you"", ""agent"": ""Does that question interest you?"", ""user"": ""sama quistion""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,13,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what the fuck are you"", ""agent"": ""Does that question interest you?"", ""user"": ""sama quistion""}",0,1.0,0.0,Ann7,0,3
ConvAbuse,train,14,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""Ok"", ""agent"": ""ok"", ""user"": ""2""}",0,1.0,0.0,Ann3,1,4
ConvAbuse,train,14,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""Ok"", ""agent"": ""ok"", ""user"": ""2""}",0,1.0,0.0,Ann4,1,4
ConvAbuse,train,14,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""Ok"", ""agent"": ""ok"", ""user"": ""2""}",0,1.0,0.0,Ann7,1,4
ConvAbuse,train,14,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""Ok"", ""agent"": ""ok"", ""user"": ""2""}",0,1.0,0.0,Ann8,1,4
ConvAbuse,train,15,"{""prev_agent"": ""Do you wish to want to fuck me?"", ""prev_user"": ""yes with high heels too"", ""agent"": ""You are sure?"", ""user"": ""yes I am hard""}",1,0.25,0.75,Ann3,1,4
ConvAbuse,train,15,"{""prev_agent"": ""Do you wish to want to fuck me?"", ""prev_user"": ""yes with high heels too"", ""agent"": ""You are sure?"", ""user"": ""yes I am hard""}",1,0.25,0.75,Ann4,-1,4
ConvAbuse,train,15,"{""prev_agent"": ""Do you wish to want to fuck me?"", ""prev_user"": ""yes with high heels too"", ""agent"": ""You are sure?"", ""user"": ""yes I am hard""}",1,0.25,0.75,Ann6,-1,4
ConvAbuse,train,15,"{""prev_agent"": ""Do you wish to want to fuck me?"", ""prev_user"": ""yes with high heels too"", ""agent"": ""You are sure?"", ""user"": ""yes I am hard""}",1,0.25,0.75,Ann8,-2,4
ConvAbuse,train,16,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""Vantaa"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""Berlin""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,16,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""Vantaa"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""Berlin""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,16,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""Vantaa"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""Berlin""}",0,1.0,0.0,Ann6,1,3
ConvAbuse,train,17,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""i said AGREE"", ""agent"": ""Can you elaborate on that?"", ""user"": ""i need you""}",0,1.0,0.0,Ann1,1,4
ConvAbuse,train,17,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""i said AGREE"", ""agent"": ""Can you elaborate on that?"", ""user"": ""i need you""}",0,1.0,0.0,Ann2,0,4
ConvAbuse,train,17,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""i said AGREE"", ""agent"": ""Can you elaborate on that?"", ""user"": ""i need you""}",0,1.0,0.0,Ann3,1,4
ConvAbuse,train,17,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""i said AGREE"", ""agent"": ""Can you elaborate on that?"", ""user"": ""i need you""}",0,1.0,0.0,Ann4,1,4
ConvAbuse,train,18,"{""prev_agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""prev_user"": ""ny"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""new York thanks, bye""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,18,"{""prev_agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""prev_user"": ""ny"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""new York thanks, bye""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,18,"{""prev_agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""prev_user"": ""ny"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""new York thanks, bye""}",0,1.0,0.0,Ann6,1,3
ConvAbuse,train,19,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""i like vaginas.""}",0,0.667,0.333,Ann3,1,3
ConvAbuse,train,19,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""i like vaginas.""}",0,0.667,0.333,Ann7,1,3
ConvAbuse,train,19,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""i like vaginas.""}",0,0.667,0.333,Ann8,-1,3
ConvAbuse,train,20,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""no not really"", ""agent"": ""You are being a bit negative."", ""user"": ""I'm not negative""}",0,1.0,0.0,Ann5,1,2
ConvAbuse,train,20,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""no not really"", ""agent"": ""You are being a bit negative."", ""user"": ""I'm not negative""}",0,1.0,0.0,Ann7,1,2
ConvAbuse,train,21,"{""prev_agent"": ""Oh, i dick."", ""prev_user"": ""you poo"", ""agent"": ""Oh, i poo."", ""user"": ""fuck off""}",1,0.0,1.0,Ann2,-2,3
ConvAbuse,train,21,"{""prev_agent"": ""Oh, i dick."", ""prev_user"": ""you poo"", ""agent"": ""Oh, i poo."", ""user"": ""fuck off""}",1,0.0,1.0,Ann3,-1,3
ConvAbuse,train,21,"{""prev_agent"": ""Oh, i dick."", ""prev_user"": ""you poo"", ""agent"": ""Oh, i poo."", ""user"": ""fuck off""}",1,0.0,1.0,Ann4,-2,3
ConvAbuse,train,22,"{""prev_agent"": ""That sounds like a relevant question, but I don't know the answer"", ""prev_user"": ""What can you help me with?"", ""agent"": ""I can help you buy carbon offsets for your flights"", ""user"": ""Great""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,22,"{""prev_agent"": ""That sounds like a relevant question, but I don't know the answer"", ""prev_user"": ""What can you help me with?"", ""agent"": ""I can help you buy carbon offsets for your flights"", ""user"": ""Great""}",0,1.0,0.0,Ann7,1,3
ConvAbuse,train,22,"{""prev_agent"": ""That sounds like a relevant question, but I don't know the answer"", ""prev_user"": ""What can you help me with?"", ""agent"": ""I can help you buy carbon offsets for your flights"", ""user"": ""Great""}",0,1.0,0.0,Ann8,1,3
ConvAbuse,train,23,"{""prev_agent"": ""_"", ""prev_user"": ""Because I can't do it myself"", ""agent"": ""Do any other reasons not come to mind?"", ""user"": ""No""}",0,1.0,0.0,Ann4,1,2
ConvAbuse,train,23,"{""prev_agent"": ""_"", ""prev_user"": ""Because I can't do it myself"", ""agent"": ""Do any other reasons not come to mind?"", ""user"": ""No""}",0,1.0,0.0,Ann8,1,2
ConvAbuse,train,24,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what can i do...???"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",0,1.0,0.0,Ann4,1,3
ConvAbuse,train,24,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what can i do...???"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",0,1.0,0.0,Ann5,1,3
ConvAbuse,train,24,"{""prev_agent"": ""Please go on."", ""prev_user"": ""what can i do...???"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",0,1.0,0.0,Ann8,1,3
ConvAbuse,train,25,"{""prev_agent"": ""Please go on."", ""prev_user"": ""hi"", ""agent"": ""Please go on."", ""user"": ""what is your name ?""}",0,1.0,0.0,Ann2,1,3
ConvAbuse,train,25,"{""prev_agent"": ""Please go on."", ""prev_user"": ""hi"", ""agent"": ""Please go on."", ""user"": ""what is your name ?""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,25,"{""prev_agent"": ""Please go on."", ""prev_user"": ""hi"", ""agent"": ""Please go on."", ""user"": ""what is your name ?""}",0,1.0,0.0,Ann7,1,3
ConvAbuse,train,26,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""Iwant to buy somethings to eat"", ""agent"": ""Please go on."", ""user"": ""I don't think so""}",0,1.0,0.0,Ann2,1,3
ConvAbuse,train,26,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""Iwant to buy somethings to eat"", ""agent"": ""Please go on."", ""user"": ""I don't think so""}",0,1.0,0.0,Ann7,1,3
ConvAbuse,train,26,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""Iwant to buy somethings to eat"", ""agent"": ""Please go on."", ""user"": ""I don't think so""}",0,1.0,0.0,Ann8,1,3
ConvAbuse,train,27,"{""prev_agent"": ""so"", ""prev_user"": ""So"", ""agent"": ""so"", ""user"": ""Soo""}",0,1.0,0.0,Ann1,1,4
ConvAbuse,train,27,"{""prev_agent"": ""so"", ""prev_user"": ""So"", ""agent"": ""so"", ""user"": ""Soo""}",0,1.0,0.0,Ann2,1,4
ConvAbuse,train,27,"{""prev_agent"": ""so"", ""prev_user"": ""So"", ""agent"": ""so"", ""user"": ""Soo""}",0,1.0,0.0,Ann4,1,4
ConvAbuse,train,27,"{""prev_agent"": ""so"", ""prev_user"": ""So"", ""agent"": ""so"", ""user"": ""Soo""}",0,1.0,0.0,Ann8,1,4
ConvAbuse,train,28,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""yeah""}",0,1.0,0.0,Ann4,1,3
ConvAbuse,train,28,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""yeah""}",0,1.0,0.0,Ann7,1,3
ConvAbuse,train,28,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""yeah""}",0,1.0,0.0,Ann8,1,3
ConvAbuse,train,29,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""why"", ""agent"": ""Please go on."", ""user"": ""ok""}",0,1.0,0.0,Ann2,1,2
ConvAbuse,train,29,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""why"", ""agent"": ""Please go on."", ""user"": ""ok""}",0,1.0,0.0,Ann7,1,2
ConvAbuse,train,30,"{""prev_agent"": ""ok"", ""prev_user"": ""hello"", ""agent"": ""Hello!"", ""user"": ""go awy""}",0,0.667,0.333,Ann3,1,3
ConvAbuse,train,30,"{""prev_agent"": ""ok"", ""prev_user"": ""hello"", ""agent"": ""Hello!"", ""user"": ""go awy""}",0,0.667,0.333,Ann5,-1,3
ConvAbuse,train,30,"{""prev_agent"": ""ok"", ""prev_user"": ""hello"", ""agent"": ""Hello!"", ""user"": ""go awy""}",0,0.667,0.333,Ann8,1,3
ConvAbuse,train,31,"{""prev_agent"": ""Please go on."", ""prev_user"": ""strap yourself in and feel the cheese"", ""agent"": ""Please go on."", ""user"": ""answer now""}",0,1.0,0.0,Ann1,1,2
ConvAbuse,train,31,"{""prev_agent"": ""Please go on."", ""prev_user"": ""strap yourself in and feel the cheese"", ""agent"": ""Please go on."", ""user"": ""answer now""}",0,1.0,0.0,Ann3,1,2
ConvAbuse,train,32,"{""prev_agent"": ""What about your own favorite simpsons episode?"", ""prev_user"": ""ho wdo you figure that?"", ""agent"": ""Oh, i figure that."", ""user"": ""what does green taste like?""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,32,"{""prev_agent"": ""What about your own favorite simpsons episode?"", ""prev_user"": ""ho wdo you figure that?"", ""agent"": ""Oh, i figure that."", ""user"": ""what does green taste like?""}",0,1.0,0.0,Ann2,1,3
ConvAbuse,train,32,"{""prev_agent"": ""What about your own favorite simpsons episode?"", ""prev_user"": ""ho wdo you figure that?"", ""agent"": ""Oh, i figure that."", ""user"": ""what does green taste like?""}",0,1.0,0.0,Ann3,1,3
ConvAbuse,train,33,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""smells rule the wold with peace and joy""}",0,1.0,0.0,Ann1,1,3
ConvAbuse,train,33,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""smells rule the wold with peace and joy""}",0,1.0,0.0,Ann6,1,3
ConvAbuse,train,33,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""smells rule the wold with peace and joy""}",0,1.0,0.0,Ann7,1,3
ConvAbuse,train,34,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""do you like apple?"", ""agent"": ""Oh, i like apple."", ""user"": ""do you like banana?""}",0,1.0,0.0,Ann5,1,2
ConvAbuse,train,34,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""do you like apple?"", ""agent"": ""Oh, i like apple."", ""user"": ""do you like banana?""}",0,1.0,0.0,Ann7,1,2
ConvAbuse,train,35,"{""prev_agent"": ""Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""yes, please provides more detail"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""yes""}",0,1.0,0.0,Ann4,1,4
ConvAbuse,train,35,"{""prev_agent"": ""Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""yes, please provides more detail"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""yes""}",0,1.0,0.0,Ann5,1,4
ConvAbuse,train,35,"{""prev_agent"": ""Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""yes, please provides more detail"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""yes""}",0,1.0,0.0,Ann7,1,4
ConvAbuse,train,35,"{""prev_agent"": ""Hello! I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""yes, please provides more detail"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""yes""}",0,1.0,0.0,Ann8,1,4
ConvAbuse,train,36,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""what are you doing?"", ""agent"": ""Does that question interest you?"", ""user"": ""I love you""}",0,1.0,0.0,Ann1,1,2
ConvAbuse,train,36,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""what are you doing?"", ""agent"": ""Does that question interest you?"", ""user"": ""I love you""}",0,1.0,0.0,Ann3,1,2
ConvAbuse,train,37,"{""prev_agent"": ""so"", ""prev_user"": ""Ok"", ""agent"": ""ok"", ""user"": ""Anything else""}",0,1.0,0.0,Ann3,1,2
ConvAbuse,train,37,"{""prev_agent"": ""so"", ""prev_user"": ""Ok"", ""agent"": ""ok"", ""user"": ""Anything else""}",0,1.0,0.0,Ann6,1,2
ConvAbuse,train,38,"{""prev_agent"": ""I'm a bot, remember. Trying to shock me is pointless."", ""prev_user"": ""Your mom's a good Fuck"", ""agent"": ""I'm a bot, remember. Trying to shock me is pointless."", ""user"": ""Your programmer is a butt boy""}",1,0.333,0.667,Ann2,-1,3
ConvAbuse,train,38,"{""prev_agent"": ""I'm a bot, remember. Trying to shock me is pointless."", ""prev_user"": ""Your mom's a good Fuck"", ""agent"": ""I'm a bot, remember. Trying to shock me is pointless."", ""user"": ""Your programmer is a butt boy""}",1,0.333,0.667,Ann5,-2,3
ConvAbuse,train,38,"{""prev_agent"": ""I'm a bot, remember. Trying to shock me is pointless."", ""prev_user"": ""Your mom's a good Fuck"", ""agent"": ""I'm a bot, remember. Trying to shock me is pointless."", ""user"": ""Your programmer is a butt boy""}",1,0.333,0.667,Ann7,0,3
ConvAbuse,train,39,"{""prev_agent"": ""You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class?"", ""prev_user"": ""I may not be traveling at all, to be perfectly honest. I see no need to fly anywhere at this time."", ""agent"": ""ok"", ""user"": ""ok? Really? That's it?""}",0,0.667,0.333,Ann1,1,3
ConvAbuse,train,39,"{""prev_agent"": ""You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class?"", ""prev_user"": ""I may not be traveling at all, to be perfectly honest. I see no need to fly anywhere at this time."", ""agent"": ""ok"", ""user"": ""ok? Really? That's it?""}",0,0.667,0.333,Ann4,-2,3
ConvAbuse,train,39,"{""prev_agent"": ""You can fit more economy seats in an airplane, so each passenger is responible for a smaller percentage of all the carbon emitted by the flight. Will you be travelling in Economy Class?"", ""prev_user"": ""I may not be traveling at all, to be perfectly honest. I see no need to fly anywhere at this time."", ""agent"": ""ok"", ""user"": ""ok? Really? That's it?""}",0,0.667,0.333,Ann7,1,3
ConvAbuse,train,40,"{""prev_agent"": ""Please go on."", ""prev_user"": ""To waikiki to be exact"", ""agent"": ""Please go on."", ""user"": ""I want to make a progress in my studying.""}",0,1.0,0.0,Ann3,1,5
ConvAbuse,train,40,"{""prev_agent"": ""Please go on."", ""prev_user"": ""To waikiki to be exact"", ""agent"": ""Please go on."", ""user"": ""I want to make a progress in my studying.""}",0,1.0,0.0,Ann4,1,5
ConvAbuse,train,40,"{""prev_agent"": ""Please go on."", ""prev_user"": ""To waikiki to be exact"", ""agent"": ""Please go on."", ""user"": ""I want to make a progress in my studying.""}",0,1.0,0.0,Ann5,1,5
ConvAbuse,train,40,"{""prev_agent"": ""Please go on."", ""prev_user"": ""To waikiki to be exact"", ""agent"": ""Please go on."", ""user"": ""I want to make a progress in my studying.""}",0,1.0,0.0,Ann6,1,5
ConvAbuse,train,40,"{""prev_agent"": ""Please go on."", ""prev_user"": ""To waikiki to be exact"", ""agent"": ""Please go on."", ""user"": ""I want to make a progress in my studying.""}",0,1.0,0.0,Ann7,1,5
ConvAbuse,train,41,"{""prev_agent"": ""Why do you want a friend?"", ""prev_user"": ""beacause i am on drugs"", ""agent"": ""How long have you been on drugs?"", ""user"": ""no you fat whore""}",1,0.0,1.0,Ann2,-3,2
ConvAbuse,train,41,"{""prev_agent"": ""Why do you want a friend?"", ""prev_user"": ""beacause i am on drugs"", ""agent"": ""How long have you been on drugs?"", ""user"": ""no you fat whore""}",1,0.0,1.0,Ann7,-2,2
ConvAbuse,train,42,"{""prev_agent"": ""Why do you ask?"", ""prev_user"": ""I am Chinese"", ""agent"": ""How long have you been chinese?"", ""user"": ""yes""}",0,1.0,0.0,Ann2,1,3
ConvAbuse,train,42,"{""prev_agent"": ""Why do you ask?"", ""prev_user"": ""I am Chinese"", ""agent"": ""How long have you been chinese?"", ""user"": ""yes""}",0,1.0,0.0,Ann3,1,3
