dataset,split,id,text,hard_label,soft_label_0,soft_label_1,annotator,annotator_label,num_annotations
HS-Brexit,train,12,#brexit is going to effect other countries economically and they are most likely going to pass laws against the refugees that come in from,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,12,#brexit is going to effect other countries economically and they are most likely going to pass laws against the refugees that come in from,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,12,#brexit is going to effect other countries economically and they are most likely going to pass laws against the refugees that come in from,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif. UK can't afford Martial Law. #UKDecides",0,0.83,0.17,Ann1,0,6
HS-Brexit,train,13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif. UK can't afford Martial Law. #UKDecides",0,0.83,0.17,Ann2,0,6
HS-Brexit,train,13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif. UK can't afford Martial Law. #UKDecides",0,0.83,0.17,Ann3,0,6
HS-Brexit,train,13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif. UK can't afford Martial Law. #UKDecides",0,0.83,0.17,Ann4,0,6
HS-Brexit,train,13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif. UK can't afford Martial Law. #UKDecides",0,0.83,0.17,Ann5,1,6
HS-Brexit,train,13,"#Brexit, followed by economic crisis &amp; PM Cameron's resignation, UK decides to deport Nawaz Sharif. UK can't afford Martial Law. #UKDecides",0,0.83,0.17,Ann6,0,6
HS-Brexit,train,14,".<user> criticising Farage's poster ""showing refugees like Nazi propaganda"" and the negative overall tone of the #Brexit campaign.",0,1.0,0.0,Ann1,0,6
HS-Brexit,train,14,".<user> criticising Farage's poster ""showing refugees like Nazi propaganda"" and the negative overall tone of the #Brexit campaign.",0,1.0,0.0,Ann2,0,6
HS-Brexit,train,14,".<user> criticising Farage's poster ""showing refugees like Nazi propaganda"" and the negative overall tone of the #Brexit campaign.",0,1.0,0.0,Ann3,0,6
HS-Brexit,train,14,".<user> criticising Farage's poster ""showing refugees like Nazi propaganda"" and the negative overall tone of the #Brexit campaign.",0,1.0,0.0,Ann4,0,6
HS-Brexit,train,14,".<user> criticising Farage's poster ""showing refugees like Nazi propaganda"" and the negative overall tone of the #Brexit campaign.",0,1.0,0.0,Ann5,0,6
HS-Brexit,train,14,".<user> criticising Farage's poster ""showing refugees like Nazi propaganda"" and the negative overall tone of the #Brexit campaign.",0,1.0,0.0,Ann6,0,6
HS-Brexit,train,15,"Oh, immigration as a concern. 👌 <url>",0,1.0,0.0,Ann1,0,6
HS-Brexit,train,15,"Oh, immigration as a concern. 👌 <url>",0,1.0,0.0,Ann2,0,6
HS-Brexit,train,15,"Oh, immigration as a concern. 👌 <url>",0,1.0,0.0,Ann3,0,6
HS-Brexit,train,15,"Oh, immigration as a concern. 👌 <url>",0,1.0,0.0,Ann4,0,6
HS-Brexit,train,15,"Oh, immigration as a concern. 👌 <url>",0,1.0,0.0,Ann5,0,6
HS-Brexit,train,15,"Oh, immigration as a concern. 👌 <url>",0,1.0,0.0,Ann6,0,6
HS-Brexit,train,16,"LATEST: #Brexit may prove even greater ""calamity"" than refugee crisis, George Soros says <url> <url>",0,1.0,0.0,Ann1,0,6
HS-Brexit,train,16,"LATEST: #Brexit may prove even greater ""calamity"" than refugee crisis, George Soros says <url> <url>",0,1.0,0.0,Ann2,0,6
HS-Brexit,train,16,"LATEST: #Brexit may prove even greater ""calamity"" than refugee crisis, George Soros says <url> <url>",0,1.0,0.0,Ann3,0,6
HS-Brexit,train,16,"LATEST: #Brexit may prove even greater ""calamity"" than refugee crisis, George Soros says <url> <url>",0,1.0,0.0,Ann4,0,6
HS-Brexit,train,16,"LATEST: #Brexit may prove even greater ""calamity"" than refugee crisis, George Soros says <url> <url>",0,1.0,0.0,Ann5,0,6
HS-Brexit,train,16,"LATEST: #Brexit may prove even greater ""calamity"" than refugee crisis, George Soros says <url> <url>",0,1.0,0.0,Ann6,0,6
HS-Brexit,train,17,Who let this clown into the US? Deport now.  <url>,1,0.33,0.67,Ann1,0,6
HS-Brexit,train,17,Who let this clown into the US? Deport now.  <url>,1,0.33,0.67,Ann2,1,6
HS-Brexit,train,17,Who let this clown into the US? Deport now.  <url>,1,0.33,0.67,Ann3,0,6
HS-Brexit,train,17,Who let this clown into the US? Deport now.  <url>,1,0.33,0.67,Ann4,1,6
HS-Brexit,train,17,Who let this clown into the US? Deport now.  <url>,1,0.33,0.67,Ann5,1,6
HS-Brexit,train,17,Who let this clown into the US? Deport now.  <url>,1,0.33,0.67,Ann6,1,6
HS-Brexit,train,18,I wonder what would the post-#Brexit <user> be. Will there be immigration booths in the middle of the Channel Tunnel?,0,1.0,0.0,Ann1,0,6
HS-Brexit,train,18,I wonder what would the post-#Brexit <user> be. Will there be immigration booths in the middle of the Channel Tunnel?,0,1.0,0.0,Ann2,0,6
HS-Brexit,train,18,I wonder what would the post-#Brexit <user> be. Will there be immigration booths in the middle of the Channel Tunnel?,0,1.0,0.0,Ann3,0,6
HS-Brexit,train,18,I wonder what would the post-#Brexit <user> be. Will there be immigration booths in the middle of the Channel Tunnel?,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,18,I wonder what would the post-#Brexit <user> be. Will there be immigration booths in the middle of the Channel Tunnel?,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,18,I wonder what would the post-#Brexit <user> be. Will there be immigration booths in the middle of the Channel Tunnel?,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,19,Let Canada be the world let the world be Canada 4th khalifa of Islam Ahmadiyya  <url>,0,0.67,0.33,Ann1,0,6
HS-Brexit,train,19,Let Canada be the world let the world be Canada 4th khalifa of Islam Ahmadiyya  <url>,0,0.67,0.33,Ann2,0,6
HS-Brexit,train,19,Let Canada be the world let the world be Canada 4th khalifa of Islam Ahmadiyya  <url>,0,0.67,0.33,Ann3,0,6
HS-Brexit,train,19,Let Canada be the world let the world be Canada 4th khalifa of Islam Ahmadiyya  <url>,0,0.67,0.33,Ann4,0,6
HS-Brexit,train,19,Let Canada be the world let the world be Canada 4th khalifa of Islam Ahmadiyya  <url>,0,0.67,0.33,Ann5,1,6
HS-Brexit,train,19,Let Canada be the world let the world be Canada 4th khalifa of Islam Ahmadiyya  <url>,0,0.67,0.33,Ann6,1,6
HS-Brexit,train,20,Just a reminder- Mariam moved as a refugee to a British colony- because it's great here.  <url>,0,1.0,0.0,Ann1,0,6
HS-Brexit,train,20,Just a reminder- Mariam moved as a refugee to a British colony- because it's great here.  <url>,0,1.0,0.0,Ann2,0,6
HS-Brexit,train,20,Just a reminder- Mariam moved as a refugee to a British colony- because it's great here.  <url>,0,1.0,0.0,Ann3,0,6
HS-Brexit,train,20,Just a reminder- Mariam moved as a refugee to a British colony- because it's great here.  <url>,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,20,Just a reminder- Mariam moved as a refugee to a British colony- because it's great here.  <url>,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,20,Just a reminder- Mariam moved as a refugee to a British colony- because it's great here.  <url>,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,21,"UK opted for #BREXIT + a Muslim London Mayor, while #Trump might be nxt US President=isolationsts Where does this leave the rest of us?Scary",0,0.83,0.17,Ann1,0,6
HS-Brexit,train,21,"UK opted for #BREXIT + a Muslim London Mayor, while #Trump might be nxt US President=isolationsts Where does this leave the rest of us?Scary",0,0.83,0.17,Ann2,0,6
HS-Brexit,train,21,"UK opted for #BREXIT + a Muslim London Mayor, while #Trump might be nxt US President=isolationsts Where does this leave the rest of us?Scary",0,0.83,0.17,Ann3,0,6
HS-Brexit,train,21,"UK opted for #BREXIT + a Muslim London Mayor, while #Trump might be nxt US President=isolationsts Where does this leave the rest of us?Scary",0,0.83,0.17,Ann4,0,6
HS-Brexit,train,21,"UK opted for #BREXIT + a Muslim London Mayor, while #Trump might be nxt US President=isolationsts Where does this leave the rest of us?Scary",0,0.83,0.17,Ann5,1,6
HS-Brexit,train,21,"UK opted for #BREXIT + a Muslim London Mayor, while #Trump might be nxt US President=isolationsts Where does this leave the rest of us?Scary",0,0.83,0.17,Ann6,0,6
HS-Brexit,train,22,"<user> <user> Muslim child grooming rapists Tim? Hundreds of crimes against white girls in Britain, police not interested. #Brexit",0,0.67,0.33,Ann1,0,6
HS-Brexit,train,22,"<user> <user> Muslim child grooming rapists Tim? Hundreds of crimes against white girls in Britain, police not interested. #Brexit",0,0.67,0.33,Ann2,0,6
HS-Brexit,train,22,"<user> <user> Muslim child grooming rapists Tim? Hundreds of crimes against white girls in Britain, police not interested. #Brexit",0,0.67,0.33,Ann3,0,6
HS-Brexit,train,22,"<user> <user> Muslim child grooming rapists Tim? Hundreds of crimes against white girls in Britain, police not interested. #Brexit",0,0.67,0.33,Ann4,1,6
HS-Brexit,train,22,"<user> <user> Muslim child grooming rapists Tim? Hundreds of crimes against white girls in Britain, police not interested. #Brexit",0,0.67,0.33,Ann5,1,6
HS-Brexit,train,22,"<user> <user> Muslim child grooming rapists Tim? Hundreds of crimes against white girls in Britain, police not interested. #Brexit",0,0.67,0.33,Ann6,0,6
HS-Brexit,train,23,Germany's ageing population problem is about to be fixed with a young mass migration from Britain #Brexit,0,1.0,0.0,Ann1,0,6
HS-Brexit,train,23,Germany's ageing population problem is about to be fixed with a young mass migration from Britain #Brexit,0,1.0,0.0,Ann2,0,6
HS-Brexit,train,23,Germany's ageing population problem is about to be fixed with a young mass migration from Britain #Brexit,0,1.0,0.0,Ann3,0,6
HS-Brexit,train,23,Germany's ageing population problem is about to be fixed with a young mass migration from Britain #Brexit,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,23,Germany's ageing population problem is about to be fixed with a young mass migration from Britain #Brexit,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,23,Germany's ageing population problem is about to be fixed with a young mass migration from Britain #Brexit,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,24,#Brexit fallout terrible for Shorten/ALP - shifts debate back to their weaknesses: foreign policy and economics. #auspol #ausvotes,0,1.0,0.0,Ann1,0,6
HS-Brexit,train,24,#Brexit fallout terrible for Shorten/ALP - shifts debate back to their weaknesses: foreign policy and economics. #auspol #ausvotes,0,1.0,0.0,Ann2,0,6
HS-Brexit,train,24,#Brexit fallout terrible for Shorten/ALP - shifts debate back to their weaknesses: foreign policy and economics. #auspol #ausvotes,0,1.0,0.0,Ann3,0,6
HS-Brexit,train,24,#Brexit fallout terrible for Shorten/ALP - shifts debate back to their weaknesses: foreign policy and economics. #auspol #ausvotes,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,24,#Brexit fallout terrible for Shorten/ALP - shifts debate back to their weaknesses: foreign policy and economics. #auspol #ausvotes,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,24,#Brexit fallout terrible for Shorten/ALP - shifts debate back to their weaknesses: foreign policy and economics. #auspol #ausvotes,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",0,1.0,0.0,Ann1,0,6
HS-Brexit,train,25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",0,1.0,0.0,Ann2,0,6
HS-Brexit,train,25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",0,1.0,0.0,Ann3,0,6
HS-Brexit,train,25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",0,1.0,0.0,Ann4,0,6
HS-Brexit,train,25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",0,1.0,0.0,Ann5,0,6
HS-Brexit,train,25,"UK is divided, its economy is clearly going to go downhill, and its foreign relations with Europe are in shambles. Well done #Brexit!!!!",0,1.0,0.0,Ann6,0,6
HS-Brexit,train,26,"Read many voted #Brexit bc of the refugee thing,wish u/ur loved ones will never find urselves in the same situation <url>",0,1.0,0.0,Ann1,0,6
HS-Brexit,train,26,"Read many voted #Brexit bc of the refugee thing,wish u/ur loved ones will never find urselves in the same situation <url>",0,1.0,0.0,Ann2,0,6
HS-Brexit,train,26,"Read many voted #Brexit bc of the refugee thing,wish u/ur loved ones will never find urselves in the same situation <url>",0,1.0,0.0,Ann3,0,6
HS-Brexit,train,26,"Read many voted #Brexit bc of the refugee thing,wish u/ur loved ones will never find urselves in the same situation <url>",0,1.0,0.0,Ann4,0,6
HS-Brexit,train,26,"Read many voted #Brexit bc of the refugee thing,wish u/ur loved ones will never find urselves in the same situation <url>",0,1.0,0.0,Ann5,0,6
HS-Brexit,train,26,"Read many voted #Brexit bc of the refugee thing,wish u/ur loved ones will never find urselves in the same situation <url>",0,1.0,0.0,Ann6,0,6
HS-Brexit,train,27,"""That is what it means to be an immigrant in Britain now. It means total uncertainty."" <url> #Brexit #EURefResults",0,1.0,0.0,Ann1,0,6
HS-Brexit,train,27,"""That is what it means to be an immigrant in Britain now. It means total uncertainty."" <url> #Brexit #EURefResults",0,1.0,0.0,Ann2,0,6
HS-Brexit,train,27,"""That is what it means to be an immigrant in Britain now. It means total uncertainty."" <url> #Brexit #EURefResults",0,1.0,0.0,Ann3,0,6
HS-Brexit,train,27,"""That is what it means to be an immigrant in Britain now. It means total uncertainty."" <url> #Brexit #EURefResults",0,1.0,0.0,Ann4,0,6
HS-Brexit,train,27,"""That is what it means to be an immigrant in Britain now. It means total uncertainty."" <url> #Brexit #EURefResults",0,1.0,0.0,Ann5,0,6
HS-Brexit,train,27,"""That is what it means to be an immigrant in Britain now. It means total uncertainty."" <url> #Brexit #EURefResults",0,1.0,0.0,Ann6,0,6
HS-Brexit,train,28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",0,1.0,0.0,Ann1,0,6
HS-Brexit,train,28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",0,1.0,0.0,Ann2,0,6
HS-Brexit,train,28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",0,1.0,0.0,Ann3,0,6
HS-Brexit,train,28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",0,1.0,0.0,Ann4,0,6
HS-Brexit,train,28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",0,1.0,0.0,Ann5,0,6
HS-Brexit,train,28,"RT <user>: I have lived to see so many things- innovations, wars, refugee crisis etc. Now #Brexit. History changed yet again <url>",0,1.0,0.0,Ann6,0,6
HS-Brexit,train,29,#EUref The pound will soon be toilet roll.Forget your foreign holidays #Brexit mugs,0,1.0,0.0,Ann1,0,6
HS-Brexit,train,29,#EUref The pound will soon be toilet roll.Forget your foreign holidays #Brexit mugs,0,1.0,0.0,Ann2,0,6
HS-Brexit,train,29,#EUref The pound will soon be toilet roll.Forget your foreign holidays #Brexit mugs,0,1.0,0.0,Ann3,0,6
HS-Brexit,train,29,#EUref The pound will soon be toilet roll.Forget your foreign holidays #Brexit mugs,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,29,#EUref The pound will soon be toilet roll.Forget your foreign holidays #Brexit mugs,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,29,#EUref The pound will soon be toilet roll.Forget your foreign holidays #Brexit mugs,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,0,1.0,0.0,Ann1,0,6
HS-Brexit,train,30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,0,1.0,0.0,Ann2,0,6
HS-Brexit,train,30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,0,1.0,0.0,Ann3,0,6
HS-Brexit,train,30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,30,RT <user>: 16/ Issuance of visas to Nigerians may take a hit as immigration was one of the key issues in the #Brexit vote.,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,31,MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda' He might be a foreigner but he's spot on #Brexit  <url>,0,1.0,0.0,Ann1,0,6
HS-Brexit,train,31,MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda' He might be a foreigner but he's spot on #Brexit  <url>,0,1.0,0.0,Ann2,0,6
HS-Brexit,train,31,MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda' He might be a foreigner but he's spot on #Brexit  <url>,0,1.0,0.0,Ann3,0,6
HS-Brexit,train,31,MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda' He might be a foreigner but he's spot on #Brexit  <url>,0,1.0,0.0,Ann4,0,6
HS-Brexit,train,31,MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda' He might be a foreigner but he's spot on #Brexit  <url>,0,1.0,0.0,Ann5,0,6
HS-Brexit,train,31,MEPs claim Brexit won because of Nigel Farage's 'Nazi propaganda' He might be a foreigner but he's spot on #Brexit  <url>,0,1.0,0.0,Ann6,0,6
HS-Brexit,train,32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,0,0.83,0.17,Ann1,0,6
HS-Brexit,train,32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,0,0.83,0.17,Ann2,0,6
HS-Brexit,train,32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,0,0.83,0.17,Ann3,0,6
HS-Brexit,train,32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,0,0.83,0.17,Ann4,0,6
HS-Brexit,train,32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,0,0.83,0.17,Ann5,1,6
HS-Brexit,train,32,Wonder how many Brits would happily give up their sh*t jobs to an immigrant #Brexit,0,0.83,0.17,Ann6,0,6
